,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,0
42,0.256,https://api.spotify.com/v1/audio-analysis/3Yh9lZcWyKrK9GjbhuS0hR,0.682,159736.0,0.919,3Yh9lZcWyKrK9GjbhuS0hR,0.0,0.0,0.442,-3.18,0.0,0.0875,95.982,4.0,https://api.spotify.com/v1/tracks/3Yh9lZcWyKrK9GjbhuS0hR,audio_features,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,0.535,
43,0.492,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,0.359,221307.0,0.543,1dGr1c8CrMLDpV6mPbImSI,1.58e-05,7.0,0.118,-7.582,1.0,0.0919,68.534,4.0,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.453,
44,0.0138,https://api.spotify.com/v1/audio-analysis/7nfmK6oHPDlAd68A11d7AN,0.54,186800.0,0.863,7nfmK6oHPDlAd68A11d7AN,0.0,1.0,0.0871,-4.483,1.0,0.0481,77.0,4.0,https://api.spotify.com/v1/tracks/7nfmK6oHPDlAd68A11d7AN,audio_features,spotify:track:7nfmK6oHPDlAd68A11d7AN,0.64,
45,0.356,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,0.616,213387.0,0.438,3GJ4hzg4lrGwU51Y3VARbF,0.0,1.0,0.24,-5.968,1.0,0.0298,135.929,4.0,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,audio_features,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,0.386,
46,0.0667,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,0.659,181824.0,0.623,4hPpVbbakQNv8YTHYaOJP4,0.0,4.0,0.582,-2.253,1.0,0.0451,88.042,4.0,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,audio_features,spotify:track:4hPpVbbakQNv8YTHYaOJP4,0.439,
47,0.0545,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,0.617,150867.0,0.684,05mDaV9Vb3wrzjF6OPZnhq,0.0,0.0,0.104,-3.618,1.0,0.0439,132.113,4.0,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,audio_features,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,0.295,
48,0.372,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,0.649,202193.0,0.538,0Oqc0kKFsQ6MhFOLBNZIGX,0.00632,7.0,0.0951,-11.196,0.0,0.0519,144.979,4.0,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,audio_features,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,0.496,
49,0.129,https://api.spotify.com/v1/audio-analysis/6ERR6e7h6wCqGoz1TjiUJb,0.739,199382.0,0.682,6ERR6e7h6wCqGoz1TjiUJb,0.0,2.0,0.328,-3.728,1.0,0.205,131.983,4.0,https://api.spotify.com/v1/tracks/6ERR6e7h6wCqGoz1TjiUJb,audio_features,spotify:track:6ERR6e7h6wCqGoz1TjiUJb,0.634,
50,0.0153,https://api.spotify.com/v1/audio-analysis/54K7AZoGpQklpygKrxZlKN,0.517,222147.0,0.813,54K7AZoGpQklpygKrxZlKN,0.0,1.0,0.106,-6.325,1.0,0.0558,83.005,4.0,https://api.spotify.com/v1/tracks/54K7AZoGpQklpygKrxZlKN,audio_features,spotify:track:54K7AZoGpQklpygKrxZlKN,0.444,
51,0.00237,https://api.spotify.com/v1/audio-analysis/6zegtH6XXd2PDPLvy1Y0n2,0.644,190067.0,0.755,6zegtH6XXd2PDPLvy1Y0n2,7.64e-06,1.0,0.0859,-5.325,1.0,0.0448,102.861,4.0,https://api.spotify.com/v1/tracks/6zegtH6XXd2PDPLvy1Y0n2,audio_features,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,0.334,
52,0.192,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,0.695,215280.0,0.762,21jGcNKet2qwijlDFuPiPb,0.00244,0.0,0.0863,-3.497,1.0,0.0395,120.042,4.0,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,0.553,
53,0.0724,https://api.spotify.com/v1/audio-analysis/4j6GMcVcqZf1r0GDqMtYp6,0.6,210373.0,0.698,4j6GMcVcqZf1r0GDqMtYp6,1.64e-06,9.0,0.113,-5.86,1.0,0.0355,140.032,4.0,https://api.spotify.com/v1/tracks/4j6GMcVcqZf1r0GDqMtYp6,audio_features,spotify:track:4j6GMcVcqZf1r0GDqMtYp6,0.57,
54,0.0169,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,0.74,207039.0,0.498,7LzouaWGFCy4tkXDOOnEyM,0.00282,11.0,0.319,-6.684,0.0,0.0456,98.016,4.0,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,audio_features,spotify:track:7LzouaWGFCy4tkXDOOnEyM,0.652,
55,0.392,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,0.809,180435.0,0.545,3QzAOrNlsabgbMwlZt7TAY,0.0,7.0,0.151,-6.678,1.0,0.0735,97.008,4.0,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,audio_features,spotify:track:3QzAOrNlsabgbMwlZt7TAY,0.244,
56,0.0607,https://api.spotify.com/v1/audio-analysis/1GIYmwtBbPSHrqcSaukZck,0.62,232733.0,0.613,1GIYmwtBbPSHrqcSaukZck,0.0,0.0,0.117,-5.83,1.0,0.0795,82.43,4.0,https://api.spotify.com/v1/tracks/1GIYmwtBbPSHrqcSaukZck,audio_features,spotify:track:1GIYmwtBbPSHrqcSaukZck,0.483,
57,0.235,https://api.spotify.com/v1/audio-analysis/3sVLgsSTHRu483w6QciloO,0.547,225253.0,0.743,3sVLgsSTHRu483w6QciloO,0.0,2.0,0.231,-6.064,1.0,0.0323,77.9,4.0,https://api.spotify.com/v1/tracks/3sVLgsSTHRu483w6QciloO,audio_features,spotify:track:3sVLgsSTHRu483w6QciloO,0.647,
58,0.19,https://api.spotify.com/v1/audio-analysis/2C6WXnmZ66tHhHlnvwePiK,0.614,245267.0,0.66,2C6WXnmZ66tHhHlnvwePiK,0.0,0.0,0.211,-2.848,1.0,0.0441,145.01,4.0,https://api.spotify.com/v1/tracks/2C6WXnmZ66tHhHlnvwePiK,audio_features,spotify:track:2C6WXnmZ66tHhHlnvwePiK,0.452,
59,0.231,https://api.spotify.com/v1/audio-analysis/6V9fHiv84WlVTg7CSnIVY2,0.667,181806.0,0.583,6V9fHiv84WlVTg7CSnIVY2,4.48e-05,11.0,0.181,-5.127,0.0,0.0747,92.043,4.0,https://api.spotify.com/v1/tracks/6V9fHiv84WlVTg7CSnIVY2,audio_features,spotify:track:6V9fHiv84WlVTg7CSnIVY2,0.187,
60,0.0192,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,0.599,193837.0,0.887,0rIAC4PXANcKmitJfoqmVm,1.21e-06,4.0,0.3,-3.967,1.0,0.0984,170.918,4.0,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,audio_features,spotify:track:0rIAC4PXANcKmitJfoqmVm,0.881,
61,0.0846,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,0.786,301714.0,0.808,2ksOAxtIxY8yElEWw8RhgK,0.000289,7.0,0.0822,-3.702,1.0,0.0882,105.027,4.0,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,audio_features,spotify:track:2ksOAxtIxY8yElEWw8RhgK,0.609,
62,0.0589,https://api.spotify.com/v1/audio-analysis/12Fkyg9lpmaz2zmKOfw2Y2,0.442,218320.0,0.737,12Fkyg9lpmaz2zmKOfw2Y2,0.0,7.0,0.102,-5.046,1.0,0.109,112.93,5.0,https://api.spotify.com/v1/tracks/12Fkyg9lpmaz2zmKOfw2Y2,audio_features,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,0.21,
63,0.677,https://api.spotify.com/v1/audio-analysis/08dFHFTx6r67MTsYn5ilDR,0.706,186240.0,0.358,08dFHFTx6r67MTsYn5ilDR,0.0,6.0,0.107,-8.331,1.0,0.0348,75.991,4.0,https://api.spotify.com/v1/tracks/08dFHFTx6r67MTsYn5ilDR,audio_features,spotify:track:08dFHFTx6r67MTsYn5ilDR,0.478,
64,0.00111,https://api.spotify.com/v1/audio-analysis/52MNypbTWiwybwzhXvsPk5,0.542,204720.0,0.797,52MNypbTWiwybwzhXvsPk5,0.0,9.0,0.0906,-4.45,0.0,0.0379,113.95,4.0,https://api.spotify.com/v1/tracks/52MNypbTWiwybwzhXvsPk5,audio_features,spotify:track:52MNypbTWiwybwzhXvsPk5,0.593,
65,0.00122,https://api.spotify.com/v1/audio-analysis/7qXPZxXn6Xmv1sjh03skiW,0.614,202853.0,0.884,7qXPZxXn6Xmv1sjh03skiW,0.0,0.0,0.077,-4.019,1.0,0.0402,100.531,4.0,https://api.spotify.com/v1/tracks/7qXPZxXn6Xmv1sjh03skiW,audio_features,spotify:track:7qXPZxXn6Xmv1sjh03skiW,0.721,
66,0.0711,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,0.725,287773.0,0.79,4bTZeO72FwMa6wKOiqoynL,1.14e-06,0.0,0.0602,-2.331,1.0,0.197,175.988,4.0,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,audio_features,spotify:track:4bTZeO72FwMa6wKOiqoynL,0.763,
67,0.402,https://api.spotify.com/v1/audio-analysis/4YcSCFDuhcrQ9mhX2glRy2,0.83,173043.0,0.685,4YcSCFDuhcrQ9mhX2glRy2,0.0,4.0,0.185,-3.836,0.0,0.0532,137.984,4.0,https://api.spotify.com/v1/tracks/4YcSCFDuhcrQ9mhX2glRy2,audio_features,spotify:track:4YcSCFDuhcrQ9mhX2glRy2,0.546,
68,0.181,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,0.843,160627.0,0.391,51Fjme0JiitpyXKuyQiCDo,0.0,2.0,0.137,-7.899,1.0,0.0845,129.972,4.0,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,audio_features,spotify:track:51Fjme0JiitpyXKuyQiCDo,0.496,
69,0.6,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,0.61,250534.0,0.624,2TH65lNHgvLxCKXM3apjxI,2.12e-06,2.0,0.243,-4.773,1.0,0.309,176.169,4.0,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,audio_features,spotify:track:2TH65lNHgvLxCKXM3apjxI,0.244,
70,0.0219,https://api.spotify.com/v1/audio-analysis/7f1zjZG77S891Uv4O68yfk,0.852,157693.0,0.73,7f1zjZG77S891Uv4O68yfk,0.0,1.0,0.336,-5.803,1.0,0.0579,92.506,4.0,https://api.spotify.com/v1/tracks/7f1zjZG77S891Uv4O68yfk,audio_features,spotify:track:7f1zjZG77S891Uv4O68yfk,0.394,
71,0.0979,https://api.spotify.com/v1/audio-analysis/6Vmb8Ru0BvjWGozOVGApRd,0.537,191018.0,0.784,6Vmb8Ru0BvjWGozOVGApRd,0.0,3.0,0.224,-4.869,1.0,0.034,137.995,4.0,https://api.spotify.com/v1/tracks/6Vmb8Ru0BvjWGozOVGApRd,audio_features,spotify:track:6Vmb8Ru0BvjWGozOVGApRd,0.468,
72,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088.0,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,
73,0.603,https://api.spotify.com/v1/audio-analysis/2xyx0o4xNOLLjBSbOOdcbA,0.726,143227.0,0.408,2xyx0o4xNOLLjBSbOOdcbA,0.0,11.0,0.225,-6.606,0.0,0.0614,115.918,4.0,https://api.spotify.com/v1/tracks/2xyx0o4xNOLLjBSbOOdcbA,audio_features,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.459,
74,0.216,https://api.spotify.com/v1/audio-analysis/4EpLU30bi1KNWkBTfgZkoK,0.638,190640.0,0.854,4EpLU30bi1KNWkBTfgZkoK,0.0,1.0,0.0357,-4.664,1.0,0.11,93.869,4.0,https://api.spotify.com/v1/tracks/4EpLU30bi1KNWkBTfgZkoK,audio_features,spotify:track:4EpLU30bi1KNWkBTfgZkoK,0.859,
75,0.0805,https://api.spotify.com/v1/audio-analysis/40ufL61vEaDaaOitYhnlQ7,0.669,199413.0,0.559,40ufL61vEaDaaOitYhnlQ7,0.0,5.0,0.0703,-5.003,1.0,0.0251,95.001,4.0,https://api.spotify.com/v1/tracks/40ufL61vEaDaaOitYhnlQ7,audio_features,spotify:track:40ufL61vEaDaaOitYhnlQ7,0.491,
76,0.0933,https://api.spotify.com/v1/audio-analysis/6PYnUsNEpYC7A4BS2sjw3L,0.786,255000.0,0.428,6PYnUsNEpYC7A4BS2sjw3L,1.1e-06,5.0,0.156,-10.011,0.0,0.31,97.001,4.0,https://api.spotify.com/v1/tracks/6PYnUsNEpYC7A4BS2sjw3L,audio_features,spotify:track:6PYnUsNEpYC7A4BS2sjw3L,0.556,
77,0.145,https://api.spotify.com/v1/audio-analysis/4R8BJggjosTswLxtkw8V7P,0.806,309120.0,0.786,4R8BJggjosTswLxtkw8V7P,0.0,10.0,0.0935,-3.831,0.0,0.0741,91.973,4.0,https://api.spotify.com/v1/tracks/4R8BJggjosTswLxtkw8V7P,audio_features,spotify:track:4R8BJggjosTswLxtkw8V7P,0.58,
78,0.128,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,0.778,185093.0,0.559,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6.0,0.399,-7.109,0.0,0.0776,129.989,1.0,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.678,
79,0.0349,https://api.spotify.com/v1/audio-analysis/4vSoyDfL0uZyUoWu5NNNsQ,0.82,185866.0,0.697,4vSoyDfL0uZyUoWu5NNNsQ,0.0,6.0,0.197,-7.296,0.0,0.378,154.992,4.0,https://api.spotify.com/v1/tracks/4vSoyDfL0uZyUoWu5NNNsQ,audio_features,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,0.629,
80,0.000927,https://api.spotify.com/v1/audio-analysis/3g9OCNXY2aSbGRQGY17qVE,0.496,202587.0,0.775,3g9OCNXY2aSbGRQGY17qVE,0.0,11.0,0.14,-5.304,1.0,0.0411,138.165,4.0,https://api.spotify.com/v1/tracks/3g9OCNXY2aSbGRQGY17qVE,audio_features,spotify:track:3g9OCNXY2aSbGRQGY17qVE,0.478,
81,0.323,https://api.spotify.com/v1/audio-analysis/0UPBidRYcgJ2mjZlk08V8x,0.562,224000.0,0.502,0UPBidRYcgJ2mjZlk08V8x,0.0,6.0,0.0757,-10.269,0.0,0.255,120.104,1.0,https://api.spotify.com/v1/tracks/0UPBidRYcgJ2mjZlk08V8x,audio_features,spotify:track:0UPBidRYcgJ2mjZlk08V8x,0.322,
82,0.769,https://api.spotify.com/v1/audio-analysis/5r7WvQtyPfy1xch5zMgGRp,0.854,163121.0,0.554,5r7WvQtyPfy1xch5zMgGRp,1.84e-06,8.0,0.0749,-4.684,1.0,0.172,142.069,4.0,https://api.spotify.com/v1/tracks/5r7WvQtyPfy1xch5zMgGRp,audio_features,spotify:track:5r7WvQtyPfy1xch5zMgGRp,0.272,
83,0.185,https://api.spotify.com/v1/audio-analysis/4guBZjUyrGoHsTahO3IHdj,0.686,116240.0,0.561,4guBZjUyrGoHsTahO3IHdj,0.0,10.0,0.114,-9.929,0.0,0.191,148.775,4.0,https://api.spotify.com/v1/tracks/4guBZjUyrGoHsTahO3IHdj,audio_features,spotify:track:4guBZjUyrGoHsTahO3IHdj,0.186,
84,0.355,https://api.spotify.com/v1/audio-analysis/3LK6wDkhbTyg8GhJidU9oC,0.396,180467.0,0.51,3LK6wDkhbTyg8GhJidU9oC,0.0,6.0,0.113,-6.274,1.0,0.0327,113.994,4.0,https://api.spotify.com/v1/tracks/3LK6wDkhbTyg8GhJidU9oC,audio_features,spotify:track:3LK6wDkhbTyg8GhJidU9oC,0.299,
85,0.017,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,0.734,270741.0,0.836,3jbT1Y5MoPwEIpZndDDwVq,1.64e-05,10.0,0.179,-4.803,0.0,0.0735,80.002,4.0,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,audio_features,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,0.623,
86,0.108,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,0.657,186223.0,0.768,6kls8cSlUyHW2BUOkDJIZE,0.0,8.0,0.144,-4.628,1.0,0.0507,75.025,4.0,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,audio_features,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.759,
87,0.105,https://api.spotify.com/v1/audio-analysis/2J0NXdHr6MYvKDSxB7k3V2,0.632,221173.0,0.732,2J0NXdHr6MYvKDSxB7k3V2,1.15e-05,6.0,0.111,-3.498,1.0,0.092,159.0,4.0,https://api.spotify.com/v1/tracks/2J0NXdHr6MYvKDSxB7k3V2,audio_features,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,0.317,
88,0.016,https://api.spotify.com/v1/audio-analysis/1kqVSbwdlNKsPGv0aehcAZ,0.58,206230.0,0.725,1kqVSbwdlNKsPGv0aehcAZ,0.0,0.0,0.107,-5.124,1.0,0.0273,93.014,4.0,https://api.spotify.com/v1/tracks/1kqVSbwdlNKsPGv0aehcAZ,audio_features,spotify:track:1kqVSbwdlNKsPGv0aehcAZ,0.369,
89,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543.0,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7.0,0.752,-10.198,1.0,0.241,118.028,4.0,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,
90,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543.0,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7.0,0.752,-10.198,1.0,0.241,118.028,4.0,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,
91,0.0154,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,0.693,228267.0,0.678,6oJ6le65B3SEqPwMRNXWjY,6.05e-06,8.0,0.101,-7.159,1.0,0.0324,103.952,4.0,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,audio_features,spotify:track:6oJ6le65B3SEqPwMRNXWjY,0.404,
92,0.547,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,0.754,123560.0,0.639,7iHHxY2NLlJRAmlAmC4ahQ,0.0,10.0,0.12,-6.423,0.0,0.0718,139.999,4.0,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,audio_features,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,0.742,
93,0.374,https://api.spotify.com/v1/audio-analysis/6moU77g9RQyMzHNuKEaQKq,0.732,212607.0,0.463,6moU77g9RQyMzHNuKEaQKq,0.0,11.0,0.194,-6.972,0.0,0.0287,95.971,4.0,https://api.spotify.com/v1/tracks/6moU77g9RQyMzHNuKEaQKq,audio_features,spotify:track:6moU77g9RQyMzHNuKEaQKq,0.397,
94,0.17,https://api.spotify.com/v1/audio-analysis/44ADyYoY5liaRa3EOAl4uf,0.53,233654.0,0.538,44ADyYoY5liaRa3EOAl4uf,2.83e-06,5.0,0.248,-6.672,1.0,0.0335,148.051,4.0,https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf,audio_features,spotify:track:44ADyYoY5liaRa3EOAl4uf,0.288,
95,0.278,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,0.694,185195.0,0.758,6osaMSJh9NguagEDQcZaKx,1.34e-06,11.0,0.102,-2.986,1.0,0.218,192.091,4.0,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,0.371,
96,0.0197,https://api.spotify.com/v1/audio-analysis/3UYiU57SMiAS5LqolhHJw1,0.377,219742.0,0.651,3UYiU57SMiAS5LqolhHJw1,5.31e-05,4.0,0.174,-5.437,0.0,0.0588,129.698,4.0,https://api.spotify.com/v1/tracks/3UYiU57SMiAS5LqolhHJw1,audio_features,spotify:track:3UYiU57SMiAS5LqolhHJw1,0.0851,
97,0.248,https://api.spotify.com/v1/audio-analysis/4o05DiC0RQ9DNtGJGauwna,0.543,189397.0,0.787,4o05DiC0RQ9DNtGJGauwna,0.0,8.0,0.0778,-6.52,1.0,0.241,173.702,4.0,https://api.spotify.com/v1/tracks/4o05DiC0RQ9DNtGJGauwna,audio_features,spotify:track:4o05DiC0RQ9DNtGJGauwna,0.343,
98,0.159,https://api.spotify.com/v1/audio-analysis/2zMDMCtGzTOD8qVHyznGIl,0.547,193306.0,0.56,2zMDMCtGzTOD8qVHyznGIl,0.0,7.0,0.103,-5.86,1.0,0.0283,131.855,3.0,https://api.spotify.com/v1/tracks/2zMDMCtGzTOD8qVHyznGIl,audio_features,spotify:track:2zMDMCtGzTOD8qVHyznGIl,0.485,
99,0.279,https://api.spotify.com/v1/audio-analysis/3npzogdOEiVsieXmmhBepL,0.612,197293.0,0.57,3npzogdOEiVsieXmmhBepL,0.0,11.0,0.0963,-6.642,0.0,0.0347,77.004,4.0,https://api.spotify.com/v1/tracks/3npzogdOEiVsieXmmhBepL,audio_features,spotify:track:3npzogdOEiVsieXmmhBepL,0.335,
0,0.751,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,0.501,182161.0,0.405,7qEHsqek33rTcFNT9PFqLf,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,4.0,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.446,
1,0.11,https://api.spotify.com/v1/audio-analysis/5qmq61DAAOUaW8AUo8xKhh,0.715,173325.0,0.624,5qmq61DAAOUaW8AUo8xKhh,0.0,4.0,0.123,-3.046,0.0,0.114,158.087,4.0,https://api.spotify.com/v1/tracks/5qmq61DAAOUaW8AUo8xKhh,audio_features,spotify:track:5qmq61DAAOUaW8AUo8xKhh,0.412,
2,0.037,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,0.759,190960.0,0.54,0TK2YIli7K1leLovkQiNik,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,audio_features,spotify:track:0TK2YIli7K1leLovkQiNik,0.75,
3,0.192,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,0.695,215280.0,0.762,21jGcNKet2qwijlDFuPiPb,0.00244,0.0,0.0863,-3.497,1.0,0.0395,120.042,4.0,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,0.553,
4,0.123,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,0.698,260640.0,0.454,6XHVuErjQ4XNm6nDPVCxVX,0.0,1.0,0.155,-6.756,0.0,0.151,92.932,4.0,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,audio_features,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,0.137,
5,0.342,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,0.703,114893.0,0.594,6fTt0CH2t0mdeB2N9XFG5r,0.0,5.0,0.123,-6.146,0.0,0.0752,153.848,4.0,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,audio_features,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,0.475,
6,0.0546,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,0.598,175721.0,0.427,3eekarcy7kvN4yt5ZFzltW,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,4.0,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,audio_features,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.0605,
7,2.23e-05,https://api.spotify.com/v1/audio-analysis/6XOeOZqaKcAR6WhvhPKSZh,0.179,216002.0,0.984,6XOeOZqaKcAR6WhvhPKSZh,1.18e-06,2.0,0.846,-1.928,1.0,0.135,169.915,4.0,https://api.spotify.com/v1/tracks/6XOeOZqaKcAR6WhvhPKSZh,audio_features,spotify:track:6XOeOZqaKcAR6WhvhPKSZh,0.241,
8,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088.0,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,
9,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,0.654,167693.0,0.63,2wrJq5XKLnmhRXHIAf9xBa,0.0,10.0,0.111,-4.644,1.0,0.0259,89.991,4.0,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.43,
10,0.837,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.764,189486.0,0.32,2b8fOow8UzyDFAE27YhOZM,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.575,
11,0.0687,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,0.474,189323.0,0.631,6Gg1gjgKi2AK4e0qzsR7sd,0.0,5.0,0.132,-5.884,0.0,0.343,180.051,4.0,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,audio_features,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,0.425,
12,0.124,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.64,197867.0,0.648,4evmHXcjt3bTUHD1cvny97,0.0,5.0,0.0802,-8.113,0.0,0.187,92.977,4.0,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,audio_features,spotify:track:4evmHXcjt3bTUHD1cvny97,0.548,
