,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.772,0.847,10,-3.789,0,0.0929,0.00718,0.0,0.156,0.704,100.013,audio_features,3xB5uHrhe0uaIxNGf3JwZA,spotify:track:3xB5uHrhe0uaIxNGf3JwZA,https://api.spotify.com/v1/tracks/3xB5uHrhe0uaIxNGf3JwZA,https://api.spotify.com/v1/audio-analysis/3xB5uHrhe0uaIxNGf3JwZA,163390,4
75,0.506,0.745,8,-6.044,1,0.331,0.0594,0.0,0.341,0.311,161.808,audio_features,799f6Ih1Pu4AUApMyXhxUc,spotify:track:799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/tracks/799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/audio-analysis/799f6Ih1Pu4AUApMyXhxUc,192947,4
76,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
77,0.53,0.95,0,-3.526,1,0.0503,0.284,1.01e-05,0.211,0.733,146.035,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000,4
78,0.764,0.787,11,-8.994,0,0.163,0.0146,0.0,0.229,0.712,126.628,audio_features,1wS798B0OfnS1FYgBwAsaN,spotify:track:1wS798B0OfnS1FYgBwAsaN,https://api.spotify.com/v1/tracks/1wS798B0OfnS1FYgBwAsaN,https://api.spotify.com/v1/audio-analysis/1wS798B0OfnS1FYgBwAsaN,49047,4
79,0.884,0.53,5,-5.776,0,0.0379,0.0144,0.0,0.095,0.262,99.021,audio_features,7F51q96XofOD2lntm7hzvQ,spotify:track:7F51q96XofOD2lntm7hzvQ,https://api.spotify.com/v1/tracks/7F51q96XofOD2lntm7hzvQ,https://api.spotify.com/v1/audio-analysis/7F51q96XofOD2lntm7hzvQ,206187,4
80,0.543,0.952,8,-3.65,1,0.0668,0.000192,7.8e-06,0.38,0.591,107.942,audio_features,2yXyz4NLTZx9CLdXfLTp5E,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E,216733,4
81,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
82,0.901,0.676,2,-7.033,1,0.251,0.0646,0.0,0.0863,0.452,85.018,audio_features,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,148278,4
83,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735,4
84,0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,audio_features,4gs07VlJST4bdxGbBsXVue,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,269720,4
85,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,audio_features,3XKbdb9GB6u3hsnUklQTav,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,321640,4
86,0.674,0.916,2,-2.945,1,0.0332,0.0735,0.0,0.108,0.916,120.974,audio_features,7KnMHRj5xqsOGLv8lGCPa6,spotify:track:7KnMHRj5xqsOGLv8lGCPa6,https://api.spotify.com/v1/tracks/7KnMHRj5xqsOGLv8lGCPa6,https://api.spotify.com/v1/audio-analysis/7KnMHRj5xqsOGLv8lGCPa6,224267,4
87,0.51,0.398,8,-7.685,0,0.0284,0.362,0.00139,0.112,0.261,156.08,audio_features,5D2Sr7fTxeVfO4cYniJG7X,spotify:track:5D2Sr7fTxeVfO4cYniJG7X,https://api.spotify.com/v1/tracks/5D2Sr7fTxeVfO4cYniJG7X,https://api.spotify.com/v1/audio-analysis/5D2Sr7fTxeVfO4cYniJG7X,285507,4
88,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4
89,0.796,0.428,0,-8.408,1,0.0406,0.312,0.000683,0.0932,0.252,144.064,audio_features,3zYRfg6QfdBYuvTCeQyjVK,spotify:track:3zYRfg6QfdBYuvTCeQyjVK,https://api.spotify.com/v1/tracks/3zYRfg6QfdBYuvTCeQyjVK,https://api.spotify.com/v1/audio-analysis/3zYRfg6QfdBYuvTCeQyjVK,191421,4
90,0.543,0.919,1,-4.831,0,0.0415,0.000441,0.0,0.238,0.498,125.017,audio_features,7rojor07Wzc7w3zXOxex80,spotify:track:7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/tracks/7rojor07Wzc7w3zXOxex80,https://api.spotify.com/v1/audio-analysis/7rojor07Wzc7w3zXOxex80,195307,4
91,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,audio_features,28Sc21lrWcZD9Ov4rRkPJq,spotify:track:28Sc21lrWcZD9Ov4rRkPJq,https://api.spotify.com/v1/tracks/28Sc21lrWcZD9Ov4rRkPJq,https://api.spotify.com/v1/audio-analysis/28Sc21lrWcZD9Ov4rRkPJq,212133,4
92,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,audio_features,16sbugRbf9xEKlekuQ7Whm,spotify:track:16sbugRbf9xEKlekuQ7Whm,https://api.spotify.com/v1/tracks/16sbugRbf9xEKlekuQ7Whm,https://api.spotify.com/v1/audio-analysis/16sbugRbf9xEKlekuQ7Whm,257560,4
93,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093,4
94,0.695,0.873,11,-5.722,0,0.0392,0.00163,0.000198,0.154,0.799,110.021,audio_features,3mtD9289UiIcGWu6BOvS1t,spotify:track:3mtD9289UiIcGWu6BOvS1t,https://api.spotify.com/v1/tracks/3mtD9289UiIcGWu6BOvS1t,https://api.spotify.com/v1/audio-analysis/3mtD9289UiIcGWu6BOvS1t,208773,4
95,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,audio_features,4sjLcE0GQ6urc4iUXsUPe9,spotify:track:4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/tracks/4sjLcE0GQ6urc4iUXsUPe9,https://api.spotify.com/v1/audio-analysis/4sjLcE0GQ6urc4iUXsUPe9,347667,4
96,0.324,0.939,4,-3.194,0,0.0845,0.311,8.79e-06,0.278,0.295,124.958,audio_features,5MFj2BrxwL08jyXxf9Ju5H,spotify:track:5MFj2BrxwL08jyXxf9Ju5H,https://api.spotify.com/v1/tracks/5MFj2BrxwL08jyXxf9Ju5H,https://api.spotify.com/v1/audio-analysis/5MFj2BrxwL08jyXxf9Ju5H,351096,4
97,0.688,0.772,1,-8.165,1,0.223,0.0832,1.2e-05,0.304,0.572,94.947,audio_features,2GGXna7FXpFGhFfeuCijZ0,spotify:track:2GGXna7FXpFGhFfeuCijZ0,https://api.spotify.com/v1/tracks/2GGXna7FXpFGhFfeuCijZ0,https://api.spotify.com/v1/audio-analysis/2GGXna7FXpFGhFfeuCijZ0,200107,4
98,0.754,0.794,10,-5.58,0,0.0419,0.00182,0.304,0.0734,0.391,127.975,audio_features,43Xy0HhEQa0xCUmEnTgQB4,spotify:track:43Xy0HhEQa0xCUmEnTgQB4,https://api.spotify.com/v1/tracks/43Xy0HhEQa0xCUmEnTgQB4,https://api.spotify.com/v1/audio-analysis/43Xy0HhEQa0xCUmEnTgQB4,222080,4
99,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.383,0.608,84.769,audio_features,53hNzjDClsnsdYpLIwqXvn,spotify:track:53hNzjDClsnsdYpLIwqXvn,https://api.spotify.com/v1/tracks/53hNzjDClsnsdYpLIwqXvn,https://api.spotify.com/v1/audio-analysis/53hNzjDClsnsdYpLIwqXvn,215440,4
0,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
1,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72e-06,0.167,0.344,157.988,audio_features,4pFvEWbjBpPUdYRQly0THs,spotify:track:4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/tracks/4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/audio-analysis/4pFvEWbjBpPUdYRQly0THs,242480,4
2,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
3,0.732,0.659,8,-6.089,1,0.225,0.109,0.0,0.141,0.575,148.001,audio_features,3iL2l5gUqyPS6vDwJFgJTR,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR,288133,4
4,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,audio_features,2nKYHpmwjLaEOXS3o7QMiz,spotify:track:2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/tracks/2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/audio-analysis/2nKYHpmwjLaEOXS3o7QMiz,142417,4
5,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,246960,4
6,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,audio_features,1HS7GTjTPbYX26wKOBbD1b,spotify:track:1HS7GTjTPbYX26wKOBbD1b,https://api.spotify.com/v1/tracks/1HS7GTjTPbYX26wKOBbD1b,https://api.spotify.com/v1/audio-analysis/1HS7GTjTPbYX26wKOBbD1b,194347,4
7,0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,audio_features,5sra5UY6sD658OabHL3QtI,spotify:track:5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/tracks/5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/audio-analysis/5sra5UY6sD658OabHL3QtI,216480,4
8,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
9,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4
10,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,audio_features,16sbugRbf9xEKlekuQ7Whm,spotify:track:16sbugRbf9xEKlekuQ7Whm,https://api.spotify.com/v1/tracks/16sbugRbf9xEKlekuQ7Whm,https://api.spotify.com/v1/audio-analysis/16sbugRbf9xEKlekuQ7Whm,257560,4
11,0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,audio_features,1WtTLtofvcjQM3sXSMkDdX,spotify:track:1WtTLtofvcjQM3sXSMkDdX,https://api.spotify.com/v1/tracks/1WtTLtofvcjQM3sXSMkDdX,https://api.spotify.com/v1/audio-analysis/1WtTLtofvcjQM3sXSMkDdX,201587,4
12,0.591,0.649,3,-6.72,1,0.0417,0.0294,0.0,0.133,0.489,90.002,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347,4
13,0.478,0.569,10,-6.764,0,0.148,0.117,0.0669,0.248,0.259,95.988,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467,4
14,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4
15,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,audio_features,67xBtV07CC73eFw7z5oCvU,spotify:track:67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4
16,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,audio_features,7GAaTpSoTWUTbP2Yxlt4Hd,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/audio-analysis/7GAaTpSoTWUTbP2Yxlt4Hd,236440,4
17,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01,audio_features,1wkGTsSqUhvvXgi0yX9haQ,spotify:track:1wkGTsSqUhvvXgi0yX9haQ,https://api.spotify.com/v1/tracks/1wkGTsSqUhvvXgi0yX9haQ,https://api.spotify.com/v1/audio-analysis/1wkGTsSqUhvvXgi0yX9haQ,207547,4
18,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,6DvgsZ0NiEPV9qYM931T1F,spotify:track:6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/audio-analysis/6DvgsZ0NiEPV9qYM931T1F,220627,4
19,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,audio_features,0WQf8kcrI1yb6l2vpKjsOI,spotify:track:0WQf8kcrI1yb6l2vpKjsOI,https://api.spotify.com/v1/tracks/0WQf8kcrI1yb6l2vpKjsOI,https://api.spotify.com/v1/audio-analysis/0WQf8kcrI1yb6l2vpKjsOI,183519,4
20,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,audio_features,1MaqkdFNIKPdpQGDzme5ss,spotify:track:1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,242840,4
21,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
22,0.613,0.917,5,-2.549,1,0.054,0.0222,5.86e-06,0.105,0.538,131.007,audio_features,3SC4yUuwlSL8NvsYgo7B0M,spotify:track:3SC4yUuwlSL8NvsYgo7B0M,https://api.spotify.com/v1/tracks/3SC4yUuwlSL8NvsYgo7B0M,https://api.spotify.com/v1/audio-analysis/3SC4yUuwlSL8NvsYgo7B0M,200253,4
23,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,7xkQdy0cy5ymoWT7nedvLz,spotify:track:7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/tracks/7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/audio-analysis/7xkQdy0cy5ymoWT7nedvLz,221253,4
24,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011,audio_features,1HfxPaJggVwFsvOtHbVzMz,spotify:track:1HfxPaJggVwFsvOtHbVzMz,https://api.spotify.com/v1/tracks/1HfxPaJggVwFsvOtHbVzMz,https://api.spotify.com/v1/audio-analysis/1HfxPaJggVwFsvOtHbVzMz,212507,4
25,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,audio_features,1GEBsLDvJGw7kviySRI6GX,spotify:track:1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,232120,4
26,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,audio_features,4T652DlATVHe0jdLKaN3Bw,spotify:track:4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/tracks/4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/audio-analysis/4T652DlATVHe0jdLKaN3Bw,222947,4
27,0.493,0.13,4,-18.725,1,0.0369,0.898,0.0223,0.0941,0.119,109.852,audio_features,1Av69kr9JitqPWo7WJLS5q,spotify:track:1Av69kr9JitqPWo7WJLS5q,https://api.spotify.com/v1/tracks/1Av69kr9JitqPWo7WJLS5q,https://api.spotify.com/v1/audio-analysis/1Av69kr9JitqPWo7WJLS5q,187899,4
28,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,audio_features,02XnQdf7sipaKBBHixz3Zp,spotify:track:02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/tracks/02XnQdf7sipaKBBHixz3Zp,https://api.spotify.com/v1/audio-analysis/02XnQdf7sipaKBBHixz3Zp,208307,4
29,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373,4
30,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,audio_features,4QVS8YCpK71R4FsxSMCjhP,spotify:track:4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,218296,4
31,0.418,0.248,3,-9.997,1,0.0451,0.954,4.21e-06,0.108,0.298,130.953,audio_features,5zCunX8URvLoBHlg1Fnjv6,spotify:track:5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/tracks/5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/audio-analysis/5zCunX8URvLoBHlg1Fnjv6,243007,4
32,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,3E7dfMvvCLUddWissuqMwr,spotify:track:3E7dfMvvCLUddWissuqMwr,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr,202067,4
33,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4
34,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,5VGlqQANWDKJFl0MBG3sg2,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4
35,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,audio_features,2rDwdvBma1O1eLzo29p2cr,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,227320,4
36,0.7,0.712,6,-6.424,0,0.0413,0.0641,1.55e-05,0.167,0.722,158.728,audio_features,05BtN8RrrRQdmNnGTX9cHo,spotify:track:05BtN8RrrRQdmNnGTX9cHo,https://api.spotify.com/v1/tracks/05BtN8RrrRQdmNnGTX9cHo,https://api.spotify.com/v1/audio-analysis/05BtN8RrrRQdmNnGTX9cHo,164707,4
37,0.692,0.711,0,-7.498,0,0.0317,0.227,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
38,0.55,0.64,7,-4.448,1,0.0266,0.0687,0.0,0.131,0.197,95.487,audio_features,6aQrB8kaWyaCj9RYB7Rh5L,spotify:track:6aQrB8kaWyaCj9RYB7Rh5L,https://api.spotify.com/v1/tracks/6aQrB8kaWyaCj9RYB7Rh5L,https://api.spotify.com/v1/audio-analysis/6aQrB8kaWyaCj9RYB7Rh5L,295333,4
39,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,audio_features,4fIWvT19w9PR0VVBuPYpWA,spotify:track:4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/audio-analysis/4fIWvT19w9PR0VVBuPYpWA,244587,4
40,0.449,0.956,9,-4.011,0,0.0398,0.000347,0.0,0.325,0.321,97.011,audio_features,0CkSF2TAqIu8TJaVwwAOnT,spotify:track:0CkSF2TAqIu8TJaVwwAOnT,https://api.spotify.com/v1/tracks/0CkSF2TAqIu8TJaVwwAOnT,https://api.spotify.com/v1/audio-analysis/0CkSF2TAqIu8TJaVwwAOnT,226640,4
41,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,37L6Z58IzBvFz3LGblLD5Q,spotify:track:37L6Z58IzBvFz3LGblLD5Q,https://api.spotify.com/v1/tracks/37L6Z58IzBvFz3LGblLD5Q,https://api.spotify.com/v1/audio-analysis/37L6Z58IzBvFz3LGblLD5Q,173325,4
42,0.709,0.562,6,-8.707,1,0.0675,0.0103,0.0,0.347,0.663,133.023,audio_features,4gaz3uvhKgO078XcdzyPsl,spotify:track:4gaz3uvhKgO078XcdzyPsl,https://api.spotify.com/v1/tracks/4gaz3uvhKgO078XcdzyPsl,https://api.spotify.com/v1/audio-analysis/4gaz3uvhKgO078XcdzyPsl,258587,4
43,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,audio_features,1yK9LISg5uBOOW5bT2Wm0i,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/tracks/1yK9LISg5uBOOW5bT2Wm0i,https://api.spotify.com/v1/audio-analysis/1yK9LISg5uBOOW5bT2Wm0i,249013,5
44,0.645,0.825,4,-6.473,1,0.0273,0.163,0.0,0.114,0.641,117.037,audio_features,3mJq2ZlI3ZN8hvmRSdzRy9,spotify:track:3mJq2ZlI3ZN8hvmRSdzRy9,https://api.spotify.com/v1/tracks/3mJq2ZlI3ZN8hvmRSdzRy9,https://api.spotify.com/v1/audio-analysis/3mJq2ZlI3ZN8hvmRSdzRy9,215320,4
45,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.559,171.762,audio_features,4lHQCzdK3VdYQvQZnnRouG,spotify:track:4lHQCzdK3VdYQvQZnnRouG,https://api.spotify.com/v1/tracks/4lHQCzdK3VdYQvQZnnRouG,https://api.spotify.com/v1/audio-analysis/4lHQCzdK3VdYQvQZnnRouG,217729,4
46,0.323,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88,audio_features,3pRaLNL3b8x5uBOcsgvdqM,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/tracks/3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/audio-analysis/3pRaLNL3b8x5uBOcsgvdqM,413827,3
47,0.35,0.777,10,-4.33,1,0.0336,0.0499,0.000742,0.413,0.419,185.04,audio_features,08NPIspzvBNj88lHalgA4V,spotify:track:08NPIspzvBNj88lHalgA4V,https://api.spotify.com/v1/tracks/08NPIspzvBNj88lHalgA4V,https://api.spotify.com/v1/audio-analysis/08NPIspzvBNj88lHalgA4V,287760,4
48,0.62,0.789,8,-4.265,1,0.0469,0.215,0.0,0.1,0.444,107.359,audio_features,6qU37BgVfPhpb2rhYzZWrF,spotify:track:6qU37BgVfPhpb2rhYzZWrF,https://api.spotify.com/v1/tracks/6qU37BgVfPhpb2rhYzZWrF,https://api.spotify.com/v1/audio-analysis/6qU37BgVfPhpb2rhYzZWrF,250413,4
